id,label
biliary dyskinesia,Entity
Solifenacin,Entity
Pentosan polysulfate,Entity
AKR1A1,Entity
Ampicillin,Entity
autosomal recessive hyperinsulinism due to SUR1 deficiency,Entity
CTSC,Entity
SSX1,Entity
MAPK9,Entity
PHB,Entity
KIF15,Entity
HNF1B,Entity
ADARB2,Entity
Estazolam,Entity
Praziquantel,Entity
esophagus leiomyoma,Entity
Trihexyphenidyl,Entity
TAGLN2,Entity
bromoform,Entity
Nevirapine,Entity
TNK2,Entity
Pramipexole,Entity
Cefoxitin,Entity
Abnormal circulating porphyrin concentration,Entity
TFG,Entity
appendix mucinous cystadenocarcinoma,Entity
sigmoid disease,Entity
CMTR2,Entity
LUM,Entity
Inositol nicotinate,Entity
gastric intestinal type adenocarcinoma,Entity
esophageal adenosquamous carcinoma,Entity
MAGEA6,Entity
Prolonged prothrombin time,Entity
IRF2,Entity
ADAM17,Entity
TCF7,Entity
Polyphagia,Entity
Lactose,Entity
ABCC3,Entity
Preeclampsia,Entity
bisphenol A,Entity
XPA,Entity
ELN,Entity
APOH,Entity
Stomach cancer,Entity
Rimantadine,Entity
Clavulanic acid,Entity
TTC36,Entity
Intussusception,Entity
NR4A2,Entity
CPEB3,Entity
Cardiogenic shock,Entity
Bradycardia,Entity
COL3A1,Entity
autosomal dominant hyperinsulinism due to SUR1 deficiency,Entity
Increased serum lactate,Entity
ABCG8,Entity
epithelial neoplasm,Entity
Chloral hydrate,Entity
proctitis,Entity
rectum carcinoma in situ,Entity
Elevated gamma-glutamyltransferase level,Entity
Orthokeratosis,Entity
Periportal fibrosis,Entity
Short distal phalanx of finger,Entity
renal cysts and diabetes syndrome,Entity
STING1,Entity
Jaundice,Entity
CAPN8,Entity
Lovastatin,Entity
abdominal tuberculosis,Entity
AKR1C2,Entity
Zolmitriptan,Entity
Prolonged partial thromboplastin time,Entity
PTK7,Entity
cytochrome-c oxidase deficiency disease,Entity
NCR1,Entity
ITK,Entity
mature teratoma,Entity
Splanchnic vein thrombosis,Entity
MIR345,Entity
Nepafenac,Entity
Primidone,Entity
Mesalazine,Entity
Amprenavir,Entity
Trimetrexate,Entity
functional gastric disease,Entity
polycystic liver disease 3 with or without kidney cysts,Entity
Increased serum serotonin,Entity
SDCBP2,Entity
UHRF2,Entity
Multiple gastric polyps,Entity
ORM1,Entity
Subcutaneous nodule,Entity
Spastic diplegia,Entity
gastric enterochromaffin cell serotonin-producing neuroendocrine tumor,Entity
Bisacodyl,Entity
AP1S1,Entity
Alagille syndrome due to a JAG1 point mutation,Entity
Micafungin,Entity
Arsenic trioxide,Entity
PANK4,Entity
PRSS2,Entity
Stavudine,Entity
Nitrofurantoin,Entity
salivary gland carcinoma ex pleomorphic adenoma,Entity
lymphoma,Entity
colorectal juvenile polyp,Entity
EDN3,Entity
PBK,Entity
UROS,Entity
Acetylcysteine,Entity
CFAP20,Entity
Inositol,Entity
Hypopigmentation of the fundus,Entity
cystitis,Entity
UBE2T,Entity
Abnormal bronchus morphology,Entity
Carbocisteine,Entity
Paraganglioma,Entity
PAK6,Entity
RPS6KA2,Entity
PTGS1,Entity
Increased level of L-fucose in urine,Entity
esophageal varices without bleeding,Entity
EIF2S3,Entity
CP,Entity
BMP6,Entity
BCOR,Entity
"diverticulosis, small-intestinal",Entity
ERAP2,Entity
Brachycephaly,Entity
NOTCH2,Entity
Sensory neuropathy,Entity
COL1A1,Entity
dyskinesia of esophagus,Entity
Guanabenz,Entity
GTF2B,Entity
ACKR3,Entity
Hexachlorobenzene,Entity
BAMBI,Entity
Cetuximab,Entity
MIR200C,Entity
cancer,Entity
SIX3,Entity
short bowel syndrome,Entity
RELCH,Entity
SYNE1,Entity
Mivacurium,Entity
TGFA,Entity
SERPINA1,Entity
Hematochezia,Entity
THBS1,Entity
MTHFD1L,Entity
Methionine,Entity
Increased sarcoplasmic glycogen,Entity
BDNF,Entity
"2,2',3,3',4,4',5-heptachlorobiphenyl",Entity
Clostridium difficile colitis,Entity
NKX2-3,Entity
SHC1,Entity
Ipragliflozin,Entity
squamous cell carcinoma of gallbladder and extrahepatic biliary tract,Entity
Colorectal polyposis,Entity
autosomal recessive hyperinsulinism due to Kir6.2 deficiency,Entity
small intestine cancer,Entity
Hyponatremia,Entity
RNF43,Entity
Dystrophic fingernails,Entity
Abnormal tubulointerstitial morphology,Entity
IL15,Entity
EPHB6,Entity
WAC,Entity
ERCC6,Entity
benign endocrine neoplasm,Entity
TGFBR2,Entity
MYC,Entity
MIR377,Entity
MGA,Entity
MTSS1,Entity
SPATA21,Entity
NFIB,Entity
Asunaprevir,Entity
CCDC134,Entity
pseudomyxoma peritonei,Entity
ITPR3,Entity
Phenylephrine,Entity
neurofibroma of gallbladder,Entity
IRS4,Entity
AXL,Entity
Pioglitazone,Entity
HNRNPL,Entity
Arsenic,Entity
KCNH2,Entity
NDRG2,Entity
PPARGC1A,Entity
umbilical cord ulceration-intestinal atresia syndrome,Entity
PTK2,Entity
SLIT2,Entity
ANXA4,Entity
"hepatitis, non-human animal",Entity
NEUROD1,Entity
ADORA3,Entity
Polythiazide,Entity
Asymptomatic hyperammonemia,Entity
PDIA3,Entity
CCL3,Entity
PRDM1,Entity
colorectal neuroendocrine tumor G1,Entity
thoracic aortic aneurysm and aortic dissection,Entity
UBR5,Entity
CDC20,Entity
echinococcosis,Entity
NRK,Entity
TRMT11,Entity
PQBP1,Entity
Reactive hypoglycemia,Entity
Abnormality of cardiovascular system morphology,Entity
Trichlormethiazide,Entity
Woodhouse-Sakati syndrome,Entity
Patchy alopecia,Entity
Abnormal lymphocyte count,Entity
Aldicarb,Entity
Methanol,Entity
XRCC3,Entity
Potassium chloride,Entity
GMPR2,Entity
Sofalcone,Entity
Ketosis,Entity
Dexbrompheniramine,Entity
BNIP3,Entity
CCS,Entity
SNX10,Entity
Dichlorophen,Entity
PTCH2,Entity
RPS26,Entity
MARCO,Entity
CD226,Entity
liver hemangioma,Entity
Ascites,Entity
glycogen storage disease due to hepatic glycogen synthase deficiency,Entity
Endocardial fibrosis,Entity
Abdominal pain,Entity
Pancolitis,Entity
methyl tert-butyl ether,Entity
TACC3,Entity
HOTAIR,Entity
MIR106B,Entity
Diazoxide,Entity
SPZ1,Entity
Bronchitis,Entity
peliosis hepatis,Entity
Carteolol,Entity
Aldrin,Entity
SP110,Entity
Cerebral edema,Entity
AQP1,Entity
Primary hypothyroidism,Entity
Bifid scrotum,Entity
ETAA1,Entity
Sparse hair,Entity
Mometasone furoate,Entity
Hirschsprung disease-ganglioneuroblastoma syndrome,Entity
Stomatitis,Entity
acute disease,Entity
MIR651,Entity
Neoplasm of the thyroid gland,Entity
Bicalutamide,Entity
S100A6,Entity
Desipramine,Entity
serous cystadenoma,Entity
Gemigliptin,Entity
IL10RA,Entity
Absence of lymph node germinal center,Entity
KLF5,Entity
Urinary incontinence,Entity
Tenesmus,Entity
chronic hepatitis C virus infection,Entity
FBN2,Entity
SUFU,Entity
LGALS2,Entity
Sodium oxybate,Entity
angiodysplasia of stomach,Entity
Sepsis,Entity
"intestinal pseudoobstruction, neuronal, chronic idiopathic, X-linked",Entity
MYOT,Entity
CD34,Entity
MIA,Entity
malignant tumor of floor of mouth,Entity
Metolazone,Entity
Methyclothiazide,Entity
LRAT,Entity
liver leiomyosarcoma,Entity
MAP3K3,Entity
neuroendocrine tumor with other location,Entity
Underdeveloped nasal alae,Entity
ZDHHC7,Entity
Coumaphos,Entity
Paliperidone,Entity
Inflammatory abnormality of the skin,Entity
TH,Entity
salivary gland epithelial myoepithelial carcinoma,Entity
non-functional pancreatic neuroendocrine tumor,Entity
BTC,Entity
Candesartan cilexetil,Entity
PTPRF,Entity
TONSL,Entity
Scopolamine,Entity
HMGA2,Entity
NR4A1,Entity
BIRC2,Entity
Sulfacytine,Entity
Large for gestational age,Entity
Hypertrophic cardiomyopathy,Entity
MACIR,Entity
Hepatic cysts,Entity
MIR484,Entity
Intermittent painful muscle spasms,Entity
JMJD1C,Entity
EGR2,Entity
Magnesium,Entity
SKIV2L,Entity
CAPZA1,Entity
Cefadroxil,Entity
CEP55,Entity
IKBKG,Entity
CAVIN1,Entity
Cranial nerve paralysis,Entity
diversion colitis,Entity
malignant exocrine pancreas neoplasm,Entity
maxillary sinus carcinoma,Entity
TUBB2A,Entity
Hydroflumethiazide,Entity
Kernicterus,Entity
CENPM,Entity
endocrine tuberculosis,Entity
mitochondrial oxidative phosphorylation disorder due to nuclear DNA anomalies,Entity
Small intestine carcinoid,Entity
SLC46A1,Entity
MTPN,Entity
Voxilaprevir,Entity
Carisoprodol,Entity
colorectal sessile serrated adenoma/polyp,Entity
Ureteral duplication,Entity
Duodenal diverticula,Entity
toxic megacolon,Entity
SERPING1,Entity
Buspirone,Entity
Mitomycin,Entity
extrahepatic bile duct sarcoma,Entity
GABPB1,Entity
malignant tumor of minor salivary gland,Entity
VEGFB,Entity
Chest pain,Entity
GABRA6,Entity
Asterixis,Entity
PGD,Entity
Leuprolide,Entity
Rectal abscess,Entity
TGFB2,Entity
MMP14,Entity
papillary adenoma,Entity
CSMD3,Entity
colorectal adenoma,Entity
Phenacetin,Entity
CNKSR2,Entity
MIR218-1,Entity
CENPW,Entity
Clofedanol,Entity
intestinal cancer,Entity
OCIAD1,Entity
VPS26A,Entity
KDM6B,Entity
PHIP,Entity
MAP3K6,Entity
HSPB1,Entity
ITIH4,Entity
Fever,Entity
Encephalitis,Entity
Tetralogy of Fallot,Entity
TP63,Entity
syndromic disease,Entity
Abnormal esophagus morphology,Entity
Retinopathy,Entity
MIR410,Entity
MIR183,Entity
UBE2E2,Entity
salivary gland small cell carcinoma,Entity
REN,Entity
Meclizine,Entity
WDR76,Entity
Cough,Entity
Brompheniramine,Entity
Prednisolone,Entity
IL22,Entity
gastric cancer,Entity
primary bacterial infectious disease,Entity
MAGEA3,Entity
Cyclizine,Entity
GALT,Entity
GPM6A,Entity
TCHP,Entity
White forelock,Entity
Intrahepatic cholestasis,Entity
TTR,Entity
IGF1,Entity
appendicitis,Entity
angiosarcoma (disease),Entity
Metipranolol,Entity
Zinc acetate,Entity
vascular disease,Entity
SPHK1,Entity
Tolmetin,Entity
USP48,Entity
Nicardipine,Entity
HMOX1,Entity
FBXO4,Entity
SMARCC1,Entity
SLC22A9,Entity
Pedal edema,Entity
DCLK3,Entity
Pancreatitis,Entity
Gastrointestinal infarctions,Entity
FANCC,Entity
Darifenacin,Entity
NETO2,Entity
MAX,Entity
Dulaglutide,Entity
Autosomal dominant inheritance,Entity
FGA,Entity
KIF14,Entity
Alagille syndrome,Entity
DOCK2,Entity
TST,Entity
Resorcinol,Entity
Rivastigmine,Entity
ischemic bowel disease,Entity
Nefazodone,Entity
Alfuzosin,Entity
idiopathic achalasia,Entity
Pituitary growth hormone cell adenoma,Entity
EVC2,Entity
VWF,Entity
Radioactive Fallout,Entity
YAP1,Entity
celiac disease,Entity
urea formaldehyde foam,Entity
ACOT9,Entity
GRB7,Entity
TOX3,Entity
ASCC1,Entity
Abnormal skeletal muscle morphology,Entity
STMN1,Entity
Generalized hypotonia,Entity
Abnormal autonomic nervous system physiology,Entity
PITX1,Entity
Buschke Lowenstein tumor,Entity
TNFSF10,Entity
Irinotecan,Entity
SENP2,Entity
LGALS3,Entity
Vertigo,Entity
CXCL9,Entity
CST7,Entity
epithelial tumor of the appendix,Entity
Glibornuride,Entity
SOCS2,Entity
FKTN,Entity
juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome,Entity
Magnesium oxide,Entity
Colesevelam,Entity
hawkinsinuria,Entity
alpha-hexachlorocyclohexane,Entity
MAPK14,Entity
ESR1,Entity
Asbestos,Entity
Albiglutide,Entity
CCL20,Entity
Cromoglicic acid,Entity
NLGN4X,Entity
Ropinirole,Entity
Spinalarachnoid cyst,Entity
Zileuton,Entity
Zonisamide,Entity
INPPL1,Entity
ANGPTL4,Entity
ITGB6,Entity
HLA-DPA1,Entity
Lapatinib,Entity
CENPE,Entity
undifferentiated carcinoma,Entity
RPL13,Entity
Dalfopristin,Entity
MUC6,Entity
CTSH,Entity
CIITA,Entity
Clinodactyly,Entity
CELA1,Entity
PRKDC,Entity
diverticulitis,Entity
Hallucinations,Entity
Acrivastine,Entity
Dysuria,Entity
Goldberg-Shprintzen megacolon syndrome,Entity
Bacitracin,Entity
IgG4-related hepatopathy,Entity
CD14,Entity
Autosomal recessive inheritance,Entity
CACNB2,Entity
Benzoic acid,Entity
Vestibular dysfunction,Entity
DHRS7,Entity
Cardiomegaly,Entity
Elevated serum aspartate aminotransferase,Entity
SMAD9,Entity
Dexrabeprazole,Entity
Pirenzepine,Entity
Salmonella gastroenteritis,Entity
Conjugated hyperbilirubinemia,Entity
Medroxyprogesterone acetate,Entity
RNF213,Entity
neuronal intestinal dysplasia,Entity
Trihalomethanes,Entity
carbohydrate metabolism disease,Entity
anal mucinous adenocarcinoma,Entity
CCHCR1,Entity
Acute episodes of neuropathic symptoms,Entity
IFNG,Entity
TGFB1,Entity
ASAP3,Entity
Piperazine,Entity
Mesenteric venous thrombosis,Entity
Tricuspid regurgitation,Entity
FAM111B,Entity
RBP4,Entity
Raloxifene,Entity
neoplasm of thorax,Entity
chronic cholangitis,Entity
Loperamide,Entity
Ezetimibe,Entity
EIF2AK1,Entity
Chlordan,Entity
biliary tract neoplasm (disease),Entity
SRCAP,Entity
CRTC1,Entity
Hirschsprung disease-deafness-polydactyly syndrome,Entity
PTOV1,Entity
Pes cavus,Entity
Midodrine,Entity
movement disorder,Entity
FABP5,Entity
ACTA2,Entity
Amlodipine,Entity
Abnormal stomach morphology,Entity
in situ carcinoma,Entity
Whipple disease,Entity
descending colon cancer,Entity
PRG2,Entity
Strontium,Entity
Fat malabsorption,Entity
diabetic ketoacidosis,Entity
BOC,Entity
Phenoxymethylpenicillin,Entity
FGFR2,Entity
rectal disease,Entity
A2M,Entity
Terfenadine,Entity
ZBTB20,Entity
Doxapram,Entity
syndromic urogenital tract malformation,Entity
CCL5,Entity
BARD1,Entity
sporadic porphyria cutanea tarda,Entity
CASP3,Entity
Hypocholesterolemia,Entity
GNAO1,Entity
MITF,Entity
digestive system carcinoma,Entity
KLB,Entity
Serine,Entity
liver and intrahepatic bile duct neoplasm,Entity
Clofazimine,Entity
IGFBP2,Entity
Ceftazidime,Entity
Troglitazone,Entity
MAP2K6,Entity
Methyldopa,Entity
Peutz-Jeghers syndrome,Entity
MCM2,Entity
Cyproheptadine,Entity
Cefepime,Entity
NF1,Entity
IL27,Entity
Hyperglycemia,Entity
GANAB,Entity
ACACA,Entity
IRS1,Entity
CXCL12,Entity
APOE,Entity
Tioguanine,Entity
SEC63,Entity
GCGR-related hyperglucagonemia,Entity
gastroduodenitis,Entity
ANLN,Entity
Tobacco Smoke Pollution,Entity
FANCA,Entity
Toxaphene,Entity
skin carcinoma,Entity
Meprobamate,Entity
SPAG17,Entity
Unusual gastrointestinal infection,Entity
MSH5,Entity
SCTR,Entity
Phenolphthalein,Entity
anus adenocarcinoma,Entity
PTPN2,Entity
Chlordiazepoxide,Entity
Thallium,Entity
SOX2,Entity
immature gastric teratoma,Entity
Alstrom syndrome,Entity
Mepyramine,Entity
"Intellectual disability, moderate",Entity
rectal carcinoma,Entity
Pallor,Entity
Frovatriptan,Entity
hereditary folate malabsorption,Entity
ethylbenzene,Entity
Ciprofloxacin,Entity
Edrophonium,Entity
liver mesenchymal hamartoma,Entity
Urogenital fistula,Entity
Naltrexone,Entity
carcinoma in situ of gastric body,Entity
abdominal and pelvic region disorder,Entity
EPHB4,Entity
RPL6,Entity
PSMA2,Entity
PSMA5,Entity
Melatonin,Entity
ACTG2,Entity
ATP11C,Entity
DDX54,Entity
Encephalopathy,Entity
NPC1,Entity
oral/nasal cavity carcinoma,Entity
ARID2,Entity
DEPDC5,Entity
TGM3,Entity
angiomyolipoma,Entity
ATG16L1,Entity
Autoimmunity,Entity
Apnea,Entity
MAF,Entity
NEK11,Entity
RORA,Entity
Methoxsalen,Entity
tonsil carcinoma,Entity
Fosphenytoin,Entity
gallbladder melanoma,Entity
metabolic disease with intestinal involvement,Entity
Entecavir,Entity
"2,3',4,4',5-pentachlorobiphenyl",Entity
Acetohexamide,Entity
POLD1,Entity
Sofosbuvir,Entity
Caffeine,Entity
hepatorenal syndrome,Entity
Neoplasm of the stomach,Entity
maxillary sinus squamous cell carcinoma,Entity
Sevoflurane,Entity
congenital enteropathy due to enteropeptidase deficiency,Entity
Tin,Entity
Rilpivirine,Entity
Anxiety,Entity
PGA5,Entity
squamous papilloma,Entity
ERCC2,Entity
Amitriptyline,Entity
Piroxicam,Entity
Low levels of vitamin E,Entity
IGFBP1,Entity
MAPT,Entity
PIM1,Entity
NLRP3,Entity
salivary gland carcinoma,Entity
IGSF21,Entity
shigellosis,Entity
Toluene,Entity
Terbinafine,Entity
neonatal ichthyosis-sclerosing cholangitis syndrome,Entity
BLVRB,Entity
ZNF232,Entity
Glimepiride,Entity
Increased hepatitis B virus antibody level,Entity
LINC00673,Entity
SERPINB3,Entity
pancreatic small cell neuroendocrine carcinoma,Entity
GTPBP2,Entity
FZD3,Entity
LDB1,Entity
MIR217,Entity
Abnormality of the lymph nodes,Entity
Phenoxybenzamine,Entity
Carbofuran,Entity
Irregular hyperpigmentation,Entity
Treprostinil,Entity
Sorbitol,Entity
Cefamandole,Entity
CALCOCO2,Entity
Amikacin,Entity
functional diarrhea,Entity
NR1I3,Entity
HTATIP2,Entity
Low levels of vitamin D,Entity
Salivary gland neoplasm,Entity
Meclocycline,Entity
MIR181C,Entity
CHN2,Entity
Ifosfamide,Entity
MINK1,Entity
Trolnitrate,Entity
Atenolol,Entity
MORF4L1,Entity
colon Burkitt lymphoma,Entity
ZNF559,Entity
cystic fibrosis associated meconium ileus,Entity
COL5A2,Entity
PRKCB,Entity
Leukodystrophy,Entity
Cholesterol gallstones,Entity
Eszopiclone,Entity
CENPH,Entity
CYP2B6,Entity
small intestinal Burkitt lymphoma,Entity
Dorzolamide,Entity
MIR485,Entity
ODC1,Entity
Doxercalciferol,Entity
PKMYT1,Entity
squamous cell carcinoma of liver and intrahepatic biliary tract,Entity
ZNF177,Entity
"2,4-Dichlorophenoxyacetic Acid",Entity
liver inflammatory myofibroblastic tumor,Entity
Aluminum,Entity
Retinal infarction,Entity
Cirrhosis,Entity
Brodalumab,Entity
PLAT,Entity
CFLAR,Entity
HMGA1,Entity
Abnormal blistering of the skin,Entity
Prasugrel,Entity
TRAP1,Entity
cavernous hemangioma,Entity
megacystis-microcolon-intestinal hypoperistalsis syndrome,Entity
gastrointestinal mucositis,Entity
Benzoyl peroxide,Entity
CACNA2D1,Entity
GLIS3,Entity
SLC22A5,Entity
CXCL11,Entity
Motor polyneuropathy,Entity
Sirolimus,Entity
Lanthanum carbonate,Entity
FGFR4,Entity
GSE1,Entity
fibrosarcoma (disease),Entity
Hyperammonemia,Entity
Pancrelipase,Entity
Delayed puberty,Entity
GATA4,Entity
Lipoma,Entity
CCL2,Entity
SMAD4,Entity
Lomustine,Entity
CBS,Entity
extrahepatic cholestasis,Entity
IFNA1,Entity
aryepiglottic fold cancer,Entity
Mezlocillin,Entity
MIR375,Entity
Methylphenobarbital,Entity
Benzylpenicillin,Entity
Metronidazole,Entity
Furrowed tongue,Entity
Ferric oxide,Entity
congenital intestinal transport defect,Entity
NOD2,Entity
mouth disease,Entity
Somatic mutation,Entity
H1-5,Entity
Atrial septal defect,Entity
KIF20A,Entity
Amphetamine,Entity
CEBPD,Entity
HP,Entity
Metamfetamine,Entity
UTP4,Entity
SERPINE1,Entity
bile duct papillary neoplasm,Entity
T lymphocytopenia,Entity
ACTN4,Entity
PRKCE,Entity
biliary tract cancer,Entity
Abnormal vertebral morphology,Entity
ATP7A,Entity
Paroxetine,Entity
Carmustine,Entity
Patent ductus arteriosus,Entity
familial gastric type 1 neuroendocrine tumor,Entity
TBCK,Entity
MARCHF8,Entity
KRT14,Entity
KDR,Entity
CAP1,Entity
Nilutamide,Entity
Uterus didelphys,Entity
ID3,Entity
Tropicamide,Entity
MMP1,Entity
Increased factor VIII activity,Entity
Elevated hepatic transaminase,Entity
Isoflurane,Entity
Defibrotide,Entity
Neuroendocrine neoplasm,Entity
Albendazole,Entity
SLC12A5,Entity
FMO3,Entity
MIR154,Entity
erythropoietic protoporphyria,Entity
Chronic colitis,Entity
Vinblastine,Entity
Chlorpromazine,Entity
lip carcinoma in situ,Entity
BCL2L1,Entity
diazoxide-resistant focal hyperinsulinism due to Kir6.2 deficiency,Entity
Duodenal polyposis,Entity
HFE,Entity
F2,Entity
ZNF23,Entity
muscular disease,Entity
Intractable diarrhea,Entity
"2,4,4'-trichlorobiphenyl",Entity
GBP5,Entity
BRD1,Entity
congenital central hypoventilation syndrome,Entity
TGFBR1,Entity
Hypopigmented skin patches,Entity
Tofogliflozin,Entity
MAGI1,Entity
Cimetidine,Entity
LRRC3B,Entity
Alogliptin,Entity
Poldine,Entity
ETFA,Entity
Agnosia,Entity
recurrent acute pancreatitis,Entity
Neonatal unconjugated hyperbilirubinemia,Entity
TBX3,Entity
MPO,Entity
Recurrent viral infections,Entity
embryonal neoplasm,Entity
Facial telangiectasia,Entity
Probenecid,Entity
THY1,Entity
CFL1,Entity
Hydromorphone,Entity
insulin-resistance syndrome,Entity
Chlorpheniramine,Entity
Atazanavir,Entity
MTUS1,Entity
annular pancreas,Entity
Cestode infectious disease,Entity
TIAM1,Entity
EPHA2,Entity
Cerebellar hypoplasia,Entity
ARFGAP2,Entity
RELN,Entity
Cetirizine,Entity
gastric neoplasm,Entity
MSH6,Entity
MTDH,Entity
ZCCHC12,Entity
PTCH1,Entity
Tacrine,Entity
CXCL1,Entity
Bezlotoxumab,Entity
DLC1,Entity
Trimipramine,Entity
peptic ulcer disease,Entity
Neonatal cholestatic liver disease,Entity
Tungsten,Entity
HMGB1,Entity
CYCS,Entity
Insulin lispro,Entity
Blindness,Entity
SESN2,Entity
Penthienate,Entity
Abnormality of the liver,Entity
Trimethoprim,Entity
Dicyclomine,Entity
RCOR1,Entity
Magnesium chloride,Entity
thiopurine immunosuppressant-induced pancreatitis,Entity
Autoimmune hemolytic anemia,Entity
TMEM70,Entity
White eyelashes,Entity
SOD2,Entity
DDC,Entity
"ileal neuroendocrine tumor, well differentiated, low or intermediate grade",Entity
Ranitidine,Entity
STAT3,Entity
Abnormality of the uterus,Entity
Azlocillin,Entity
MTR,Entity
Adalimumab,Entity
FADS1,Entity
Acarbose,Entity
CDCA8,Entity
MEN1,Entity
SLCO1B3,Entity
choledochal cyst,Entity
GC,Entity
Pain insensitivity,Entity
MRPS11,Entity
SMAD7,Entity
carcinoma of the ampulla of vater,Entity
TSC22D3,Entity
proton-pump inhibitor-responsive esophageal eosinophilia,Entity
CCKAR,Entity
IRX4,Entity
TCF7L2,Entity
CTLA4,Entity
biliary atresia intrahepatic,Entity
Zopiclone,Entity
NPM1,Entity
Paraparesis,Entity
perfluorooctanoic acid,Entity
Cholestatic liver disease,Entity
biliary atresia,Entity
Decreased circulating IgG level,Entity
Fusidic acid,Entity
TPM2,Entity
Cardiomyopathy,Entity
colorectal adenocarcinoma,Entity
MIR539,Entity
infantile multisystem neurologic-endocrine-pancreatic disease,Entity
FGF4,Entity
SLC29A3,Entity
Iron,Entity
HAT1,Entity
CDH2,Entity
diverticulitis of colon,Entity
Death in infancy,Entity
Feeding difficulties in infancy,Entity
LAMB1,Entity
PRKAB1,Entity
Mild global developmental delay,Entity
Decreased body weight,Entity
MYLK3,Entity
SNRNP200,Entity
HTR1A,Entity
alcoholic liver cirrhosis,Entity
ARHGEF39,Entity
gastric ulcer (disease),Entity
DTL,Entity
acute diarrhea,Entity
hepatocellular carcinoma,Entity
IQGAP2,Entity
Deferasirox,Entity
Elagolix,Entity
cheek mucosa cancer,Entity
Abnormality of urine homeostasis,Entity
LETM1,Entity
Paclitaxel,Entity
choriocarcinoma (disease),Entity
Sulfamethizole,Entity
Warfarin,Entity
giardiasis,Entity
CREBBP,Entity
VIPR1,Entity
primary lymphedema,Entity
RCAN1,Entity
ZIC5,Entity
IGF2BP3,Entity
MIR337,Entity
ITPR1,Entity
COX1,Entity
PYY,Entity
malignant gastric germ cell tumor,Entity
hyperinsulinism due to UCP2 deficiency,Entity
CCR4,Entity
Recurrent infections,Entity
Hyperperistalsis,Entity
FAS,Entity
Glycerin,Entity
Ethotoin,Entity
Torasemide,Entity
F3,Entity
Levodopa,Entity
FASN,Entity
GCLM,Entity
Delavirdine,Entity
Terbutaline,Entity
Acute kidney injury,Entity
RASSF1,Entity
BHMT,Entity
HLA-DQB1,Entity
bile duct cystadenoma,Entity
carcinoma of liver and intrahepatic biliary tract,Entity
ATP6V1D,Entity
Polaprezinc,Entity
aroclor 1260,Entity
Telavancin,Entity
Donohue syndrome,Entity
intestinal lymphangiectasia,Entity
OAT,Entity
Hematological neoplasm,Entity
HDC,Entity
WDR62,Entity
ZWINT,Entity
adenosquamous carcinoma,Entity
granular cell cancer,Entity
Benzthiazide,Entity
MIR200A,Entity
MIR128-1,Entity
CNPY2,Entity
Chronic pulmonary obstruction,Entity
PTPN3,Entity
LSP1,Entity
EFNB2,Entity
Carcinoma,Entity
Insecticides,Entity
MMP3,Entity
pancreatic insulin-producing neuroendocrine tumor,Entity
DDT,Entity
ZIM2,Entity
Methyltestosterone,Entity
Nitazoxanide,Entity
PAK5,Entity
CAP2,Entity
Memantine,Entity
ATP6V0D2,Entity
CABLES1,Entity
CNDP2,Entity
Labetalol,Entity
Esophageal varix,Entity
RAF1,Entity
Nisoldipine,Entity
Clomifene,Entity
TFF1,Entity
Pentoxifylline,Entity
RXRB,Entity
Renal neoplasm,Entity
SIRT7,Entity
pancreatic endocrine carcinoma,Entity
PSCA,Entity
papillary adenocarcinoma,Entity
AHCY,Entity
Barium,Entity
Osmotic diarrhea,Entity
polyp of colon,Entity
"hepatic adenomas, familial",Entity
GPR182,Entity
type 1 diabetes mellitus,Entity
Pentaerithrityl,Entity
CYP3A4,Entity
Potassium bicarbonate,Entity
Diphenoxylate,Entity
paralytic ileus (disease),Entity
REEP5,Entity
Tazobactam,Entity
Silver sulfadiazine,Entity
CCT5,Entity
Autoimmune antibody positivity,Entity
Pibrentasvir,Entity
nasopharyngeal neoplasm,Entity
Global developmental delay,Entity
intestinal motility disease,Entity
Imipenem,Entity
Triprolidine,Entity
eosinophilic esophagitis,Entity
RELA,Entity
CPT1B,Entity
TENM1,Entity
Tiludronic acid,Entity
Functional abnormality of the gastrointestinal tract,Entity
gastric cardia carcinoma,Entity
LCAT,Entity
Cyanosis,Entity
PAMR1,Entity
stomach disease,Entity
chronic mucocutaneous candidiasis (disease),Entity
pancreatitis,Entity
alcoholic hepatitis,Entity
Midclavicular hypoplasia,Entity
Intestinal bleeding,Entity
colon neuroendocrine neoplasm,Entity
juvenile polyposis of infancy,Entity
YIF1A,Entity
Neurological speech impairment,Entity
Crohn's colitis,Entity
CSTB,Entity
ACTC1,Entity
BCL2A1,Entity
OGDH,Entity
TSC2,Entity
Risperidone,Entity
ACTB,Entity
extrahepatic bile duct small cell adenocarcinoma,Entity
Abacavir,Entity
CA1,Entity
Rivaroxaban,Entity
SCARB1,Entity
congenital short bowel syndrome 1,Entity
Dinoprostone,Entity
Cholestasis,Entity
LRRC1,Entity
ABLIM2,Entity
PPP4R3C,Entity
TNFSF9,Entity
Chloramphenicol,Entity
P2RX7,Entity
Metals,Entity
pyriform sinus cancer,Entity
Anal atresia,Entity
MIR520B,Entity
Canagliflozin,Entity
Dysarthria,Entity
Doxorubicin,Entity
KIF11,Entity
KRT19,Entity
gastric linitis plastica,Entity
Amoxicillin,Entity
FZD4,Entity
Increased circulating antibody level,Entity
Synophrys,Entity
CKB,Entity
